Country Name,Indicator,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Senegal,CO2 per capita,SEN,0.2584361709,0.2470424365,0.2403665049,0.2475102351,0.258106647,0.4600080535,0.4538532811,0.1796051849,-0.02009762072,0.1188820426,0.307484801,0.3084018533,0.3218739097,0.3328110256,0.3860251047,0.5236609825,0.3509385798,0.4331181771,0.4954578989,0.5332892449,0.6003123323,0.5742821849,0.516877917,0.4323634176,0.5269097814,0.4136569165,0.3990969416,0.356793721,0.3870553877,0.506103982,0.3095808223,0.3004318353,0.321648442,0.303886748,0.3084717694,0.3176007793,0.3287380319,0.3515544401,0.3851183014,0.413848586,0.4143816563,0.4433992401,0.4453652549,0.4259368001,0.4986084292,0.5112657452,0.489357485,0.5305004382,0.5331245262,0.5391123147,0.5544976106,0.5807969946,0.5566337536,0.5811747697,0.6045966275,0.6365560125,0.6616194176,0.6206485693,0.6219123565,16296362,16743930
Singapore,CO2 per capita,SGP,0.8463678328,1.229944196,1.472917952,1.89376546,2.011115334,1.340945466,0.3488047974,1.546459345,2.693750497,3.527860465,8.778144398,7.853270387,10.33281686,9.676666211,9.852451789,10.84735746,13.0974565,12.17444631,14.09090245,15.15570254,13.02164051,10.60068027,11.24154665,13.05373059,12.22547627,12.21414335,12.81463745,11.74850772,12.68584397,14.29189898,9.753433721,9.980597005,9.9606958,11.27820343,11.47687894,11.03133319,10.8589524,10.40558603,9.673526748,9.717780203,10.57129954,10.21505013,9.90672781,9.288363591,9.508806086,8.650271628,8.44510737,8.344594941,7.939007265,7.785349708,8.353799255,8.636708073,8.224097528,8.134595702,8.128380884,8.220412567,8.232150937,8.451151436,8.399134832,5703569,5685807
Solomon Islands,CO2 per capita,SLB,0.09334985193,0.1208386539,0.1173064619,0.1138483988,0.138100116,0.1876183167,0.1820561013,0.2271072606,0.2446509704,0.2368404056,0.251728657,0.2868929906,0.318777166,0.3681193044,0.3543052223,0.3033696827,0.3107596136,0.3880703273,0.289546166,0.4936703748,0.4453524181,0.5690684204,0.491014441,0.5617914411,0.5444153016,0.5552223704,0.5523501438,0.5624409578,0.5345553537,0.5320240576,0.480971177,0.4987826586,0.515145271,0.5301898963,0.5439870817,0.556675091,0.5683094418,0.5526344875,0.5630890039,0.5727205721,0.5815855476,0.5896935716,0.5971054167,0.6040052258,0.6760455262,0.7235304883,0.6859480426,0.690870151,0.6357203307,0.6405503298,0.6441089605,0.646326465,0.6474051641,0.6826189464,0.5791384124,0.5139828197,0.5811719656,0.5502885084,0.5667405982,669821,686878
Sierra Leone,CO2 per capita,SLE,0.3085317897,0.1231494195,0.1366244983,0.1526113536,0.1233893778,0.1125731892,0.1178461973,0.0974365353,0.1456253397,0.4111743617,0.3179529963,0.286942242,0.2376276154,0.1850273929,0.1750825879,0.1726551599,0.1453754035,0.1619238335,0.2195103061,0.2047363125,0.1796438182,0.2000693973,0.1564099855,0.1904485651,0.1661642184,0.1744215442,0.1722701724,0.1234999953,0.1102754728,0.08791627746,0.07870802171,0.0827840649,0.1058024112,0.1062609654,0.1113745945,0.05808613616,0.06956263652,0.05305290643,0.05934062523,0.03361439449,0.08724918586,0.09044883446,0.1067306782,0.1115154293,0.1048952014,0.08502152727,0.1080758384,0.09015565374,0.08967002897,0.08768105141,0.09196282333,0.1173201398,0.1325867557,0.1558863487,0.1681593661,0.1310669168,0.1309892444,0.1295332117,0.1333307364,7813207,7976985
El Salvador,CO2 per capita,SLV,0.2240244166,0.2048242799,0.2214321365,0.3728670016,0.3962321491,0.325313075,0.3963176171,0.3420846293,0.3623159767,0.3331927062,0.3893559223,0.4007373888,0.4342775728,0.496731431,0.4858921422,0.5075048939,0.5205878364,0.5274251109,0.5401078325,0.5299970495,0.4648510662,0.3929185933,0.3731050211,0.3960870655,0.3297336237,0.4025913126,0.3980499922,0.4833825388,0.4814779966,0.497807564,0.4516065619,0.572798796,0.6185003232,0.713963338,0.8018819414,0.8812134878,0.7715367272,0.9258150653,0.9779632286,0.9598219556,0.956193433,0.990382826,0.9962867353,1.086072497,1.108934375,1.130181735,1.189263076,1.249629451,1.126918228,1.084824507,1.057588953,1.091687764,1.085297315,1.030948236,1.046841968,1.106698196,1.128043653,0.9987282651,1.060625411,6453550,6486201
San Marino,CO2 per capita,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33864,33938
Somalia,CO2 per capita,SOM,0.03060305149,0.03127366411,0.03699897189,0.034965697,0.04520885258,0.04302216255,0.04432612495,0.07043544667,0.04649149419,0.04764115065,0.06280989,0.05385880542,0.06744311154,0.0751642788,0.09084262918,0.1294696137,0.1122645288,0.1664689074,0.1036990016,0.08276440101,0.1296061319,0.04223930924,0.1087662908,0.1412815169,0.1081021958,0.129060913,0.1371705738,0.14481468,0.1439532429,0.1341723977,0.1010368177,0.09623281523,0.09320967516,0.08748112321,0.08545162949,0.07875437804,0.07419283081,0.06930337008,0.06314462158,0.05845495374,0.05522838062,0.05551492323,0.05999156961,0.05909074423,0.05725425757,0.05551909589,0.05388379532,0.05595606258,0.05439938343,0.05205803771,0.05230869837,0.05090372288,0.04954588055,0.04975615275,0.04842228644,0.04711099437,0.0465259398,0.04523905241,0.04597479049,15442906,15893219
Serbia,CO2 per capita,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.161086211,6.872367238,6.39514628,5.612193409,5.124996784,5.945951121,6.916700557,7.53899723,7.571608187,5.408200439,5.852577835,6.153183483,6.631075051,7.098369634,7.7112139,6.922671568,7.253524861,7.123137204,6.986183547,6.42961903,6.399288151,7.023680489,6.313309331,6.441813188,5.430136359,6.36470223,6.551132125,6.680095225,6.521922194,6945235,6908224
Sub-Saharan Africa (excluding high income),CO2 per capita,SSA,0.5560986566,0.5683044708,0.5745138857,0.5880519947,0.6300351474,0.6824209179,0.679341254,0.6889082852,0.686533323,0.7264622399,0.7804388884,0.8749236546,0.8981142016,0.9288602898,0.959247174,0.9059708029,0.9266239424,0.908292097,0.8977283696,0.9838825927,0.9897095966,1.027012044,1.053322749,1.040002438,1.084516946,1.080469737,1.063233266,1.017150672,1.052382355,0.9735866663,0.7834801966,0.7702142168,0.7638959864,0.7610712972,0.7464695071,0.7609530977,0.771794701,0.7759482785,0.7637432792,0.7237554074,0.7162816273,0.7696161941,0.7722331486,0.7923721383,0.8199713832,0.819871387,0.8054407833,0.813515508,0.837349663,0.7795895634,0.8143618001,0.7984230481,0.8055454828,0.8172634774,0.8239821071,0.7810905247,0.7681565152,0.7629518654,0.7631126756,1106860245,1135948313
South Sudan,CO2 per capita,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1404043328,0.1400285658,0.1449566182,0.1838431372,0.1597042978,0.1393118398,0.1257297336,11062114,11193729
Sub-Saharan Africa,CO2 per capita,SSF,0.5560195822,0.5682231472,0.5744313631,0.5879673673,0.6299413048,0.6823159856,0.6792361838,0.6888006767,0.6864256168,0.7263462526,0.7803890681,0.8748661878,0.8980862192,0.9288362857,0.9592378282,0.9059788132,0.9266898009,0.9083664861,0.8977808039,0.9840367283,0.9897884528,1.027089428,1.053355442,1.040072025,1.084576134,1.080644413,1.063437184,1.017428973,1.052638817,0.9739219331,0.7836642112,0.7704515863,0.7641271994,0.7613127628,0.7467393688,0.7611950145,0.772094671,0.776419174,0.7643454808,0.7244699414,0.7170687992,0.7704647666,0.7729125319,0.793046324,0.820898106,0.8207066718,0.8063054315,0.8142421382,0.8381133998,0.780111852,0.8147824714,0.7987908206,0.8059567118,0.8176181811,0.8243773071,0.7815181542,0.7686124267,0.7634432795,0.763618494,1106957870,1136046775
Small states,CO2 per capita,SST,1.091089862,1.486097767,1.782748378,1.749514796,2.292084569,2.364572746,2.304314984,2.644872985,2.807205783,2.792959765,4.218672718,4.718025403,5.126307432,6.057238426,5.494472519,5.531536756,5.720457229,6.118066405,6.336739168,6.411321926,6.231200606,5.28166369,5.200506384,4.625691438,4.722160799,4.968983199,4.664170417,4.656952795,4.693003171,5.080844259,4.619289348,4.438080566,4.242403985,4.123354522,4.139945261,4.103557098,4.198389766,4.276006036,4.35460019,4.377156109,4.290193091,4.414029233,4.557193346,4.729547815,4.872249154,5.361806026,5.626540489,5.789829542,5.78476701,5.856646163,5.781267922,5.842324523,6.020900888,6.034780093,6.075257985,5.928435212,5.816856884,5.80046345,5.859845144,41254526,41913035
Sao Tome and Principe,CO2 per capita,STP,0.1711046132,0.1703020264,0.1706163343,0.1141709607,0.1711472043,0.1695487331,0.1662485643,0.1616866797,0.2087733781,0.2023144508,0.1967010862,0.144097768,0.1411651482,0.184589054,0.2259451866,0.2205475497,0.3432114653,0.332977685,0.3632851199,0.3531318881,0.421107028,0.4500905213,0.4792114839,0.5442590834,0.4992706125,0.5242265978,0.4778784127,0.4656127844,0.4207947885,0.4098510055,0.419424382,0.4100074621,0.3210942893,0.3934962933,0.386321141,0.3797112676,0.3736948707,0.3681044828,0.3626999383,0.3572347175,0.3514592588,0.3453992816,0.4069175992,0.4654100595,0.4553260134,0.5080268238,0.4948167941,0.4810670066,0.525940557,0.5117212597,0.5544097754,0.5419437354,0.6369629606,0.6247527021,0.6130988571,0.6016877341,0.590490156,0.6277585158,0.6634064976,215048,219161
Suriname,CO2 per capita,SUR,1.503129885,1.449882229,1.629005508,1.704515219,1.889220557,2.419108102,3.242397717,3.83920523,4.07271891,4.185681594,4.375371678,4.647932183,4.744383771,5.778253089,4.43083793,5.62451494,5.583239512,5.311089923,6.686766098,6.397368084,6.599010934,5.640849216,5.191734063,3.79573095,4.262994829,4.337102182,4.704637121,4.61944241,4.828015028,4.672843393,4.294504269,4.89093458,4.825772956,4.766043343,4.688588114,4.662205132,4.640712885,4.623870179,4.566825708,4.555417079,3.142624176,3.189431232,2.322552817,2.52081207,2.815589046,3.383647572,3.027952154,2.758318482,2.823318289,2.771867646,3.288441694,3.643654342,4.508108128,4.184215094,4.771561493,4.918302524,4.089342395,3.733560502,3.611192614,581363,586634
Slovak Republic,CO2 per capita,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34309603,9.039664782,8.689888965,8.322528005,7.799741542,7.901903749,7.84797448,7.852074131,7.680155295,7.535183339,7.064757493,7.172514212,7.0821319,7.135181731,6.969108088,7.169436758,7.049994286,6.925138177,6.887599031,6.282482234,6.575252419,6.322262366,5.986042922,6.084908301,5.619481904,5.669455793,5.80025256,6.173665694,6.058635474,5454147,5458827
Slovenia,CO2 per capita,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.771226142,6.371819154,6.426252368,6.808097016,6.841110803,7.271824519,7.688718051,7.920618584,7.821847581,7.518740119,7.310481793,7.720650984,7.781281806,7.726484455,7.866752929,7.963112742,8.127091568,8.07681597,8.603305965,7.613980504,7.717529629,7.662544091,7.374247688,7.087540347,6.38706486,6.382264187,6.745625513,6.842858166,6.774695332,2088385,2100126
Sweden,CO2 per capita,SWE,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.233324979,6.294260143,6.547019076,6.481574196,6.661165994,6.596850845,7.19941346,6.486502129,6.593624611,6.465434031,6.005336499,5.901555313,6.052689548,6.16193223,5.958727445,5.560617934,5.38516305,5.152987093,5.005620069,4.611489039,5.132155401,4.718911511,4.427812165,4.223791582,4.03254501,4.000332272,3.909066586,3.811011227,3.538009127,10278887,10353442
Eswatini,CO2 per capita,SWZ,0.09805453714,0.0106801885,,,0.03012982033,0.2157491476,0.5254676671,0.5759296788,0.6855756836,0.7268513322,0.8503168688,0.9002745625,0.8344320725,0.787075427,0.6430055266,0.6750533757,0.6471988084,0.6407310057,0.8003826937,0.7871923367,0.7922215115,0.7172775299,0.6928623145,0.4161217705,0.4941902138,0.6294585575,0.6334654968,0.5828923079,0.5639540744,0.5464922893,1.155123337,1.112074646,0.957329627,0.8223443347,1.145851467,1.078939532,0.8249551034,1.152150265,1.1633579,1.227234548,1.123895002,1.065500667,1.049993425,0.9777120755,0.9646424441,0.9800354171,0.9748140856,0.9974574426,0.9714766827,1.011856691,0.9484984143,0.951466798,0.982131689,1.426148947,0.8766947148,0.9329389025,1.104135211,0.9246022432,0.9592756677,1148133,1160164
Sint Maarten (Dutch part),CO2 per capita,SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40733,40812
Seychelles,CO2 per capita,SYC,,,,0.1623428369,0.1583264971,0.1544,0.1505985749,0.146941556,0.143427074,0.1400553805,0.5473134328,0.6034006765,0.7853790002,0.8379209731,0.9493933065,0.9895432773,1.333366389,1.365050335,1.239050684,1.930431037,1.507121291,1.546170063,1.309378542,1.538960131,1.52987623,2.304380479,2.513480168,2.944349553,2.88005236,3.393063166,2.158056023,2.555402547,2.543702217,2.629648596,2.829997979,2.655901413,3.140662418,4.52670107,5.580498694,6.466857356,7.148931974,7.881579271,6.449840546,6.644036675,9.093664747,8.448188467,8.747044917,7.644091118,8.0500483,5.842058237,4.901414727,4.5745131,5.096089601,4.558138501,5.035081382,5.352230274,5.703602776,6.155900796,6.407474008,97625,98462
Syrian Arab Republic,CO2 per capita,SYR,0.7047738347,0.6492336866,0.6573694335,0.7174287968,0.8398289651,0.6845165124,0.8855084242,0.8029364701,1.004496744,1.179713519,1.048614418,1.352203875,1.142137789,1.121797109,1.327196454,1.484179006,1.765129913,1.819248989,1.825929497,2.614095238,2.329348648,2.878796964,2.553456613,2.813290207,3.214889117,2.784522858,2.849152325,3.188696214,3.152557662,2.861248834,2.375831662,2.505579225,2.381012141,2.267588072,2.285225045,2.34847312,2.494891606,2.44805575,2.567375497,2.452854978,2.408772686,2.463237081,2.457764957,2.4277623,2.506194389,3.028128152,3.086689056,3.125022481,3.100071879,2.789793186,2.794611371,2.652523165,2.250125386,1.559366296,1.446764904,1.446874775,1.514980876,1.702185507,1.647087511,17070132,17500657
Turks and Caicos Islands,CO2 per capita,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38194,38718
Chad,CO2 per capita,TCD,0.01832520213,0.01677512323,0.02702175363,0.02879623417,0.03049689715,0.03213184259,0.02501080903,0.03416310097,0.03562869888,0.04521575764,0.03421828034,0.04034873164,0.03171768687,0.04128774318,0.03758752054,0.04484455193,0.04393583619,0.04653507368,0.04480929575,0.04560179056,0.04630022814,0.04531225544,0.04352377422,0.04249556527,0.04364101622,0.03526376732,0.03564074423,0.03658298669,0.01180866548,0.01778268874,0.06540057854,0.06496580768,0.06449845919,0.06246262716,0.06193724666,0.06276605138,0.06206062799,0.06130477348,0.06048864789,0.06084286994,0.06103651492,0.05992130259,0.0587633573,0.08107606717,0.0790979871,0.07923435839,0.07841545695,0.08134567187,0.08494589706,0.08390900389,0.08617707934,0.06633775008,0.06961419967,0.0695892487,0.06879611627,0.06874084002,0.07004696855,0.06792410161,0.06913159794,15946882,16425859
East Asia & Pacific (IDA & IBRD countries),CO2 per capita,TEA,0.9379745878,0.6865917736,0.554823013,0.5384291714,0.531973025,0.5634201415,0.6001456724,0.50354021,0.5363715908,0.6290915767,0.8172970512,0.8952418843,0.9256792155,0.9476460522,0.9410434456,1.056697181,1.087795263,1.180597173,1.291578822,1.3030239,1.26602545,1.238636544,1.314710755,1.363725619,1.446605061,1.539326567,1.588923489,1.664821368,1.755396342,1.759620806,1.607822569,1.683282911,1.747734311,1.885147374,1.954968488,2.159148071,2.151039192,2.18933191,2.216958607,2.165231704,2.263169084,2.364967237,2.518843729,2.855648611,3.244629463,3.607054309,3.917834897,4.209594686,4.300627923,4.543193098,4.94149163,5.354026818,5.461048397,5.632381314,5.606010814,5.565539035,5.535419905,5.622771201,5.782778671,2067982370,2079198305
Europe & Central Asia (IDA & IBRD countries),CO2 per capita,TEC,8.546411492,8.708499797,9.059562701,9.572827425,10.04937029,10.47629053,10.91577527,11.29739696,11.57072583,12.00124142,12.45672736,13.04552627,13.59776725,14.03314229,14.4024925,15.0407732,15.52587127,15.92818231,16.32606518,16.31033047,16.7319971,16.13919487,16.32812938,16.39233464,16.35450866,17.33780703,17.30891608,17.2137842,17.33302117,16.85856949,10.28766742,9.943342654,9.178543497,8.387278062,7.502862896,7.299353289,7.129268871,6.769316942,6.653390497,6.596722828,6.710703974,6.694522345,6.756182739,6.998451258,7.045202213,7.043125185,7.360783114,7.456598642,7.562326184,6.938669615,7.288807525,7.616448303,7.538256439,7.35122003,7.087131165,6.883339219,6.935236698,7.053041294,7.141751179,460791608,462247461
Togo,CO2 per capita,TGO,0.04176252192,0.05738571526,0.05456977196,0.06517081577,0.07942611426,0.07726185467,0.1012857803,0.1067223585,0.09988349127,0.1189354573,0.1300033751,0.1442863895,0.1778372097,0.1751236463,0.1602723392,0.1293098263,0.1309417535,0.1834625528,0.138066206,0.5231250849,0.2641586131,0.2229685042,0.2515418687,0.180504331,0.1938086627,0.1690902266,0.2104438246,0.2207548496,0.2214056921,0.2272830697,0.2570006173,0.2381569962,0.19007061,0.1563646364,0.2208408211,0.2318816987,0.3127293732,0.1694180379,0.2590421356,0.3577065363,0.2578991253,0.2330831508,0.2578390776,0.3432990741,0.3255440518,0.3118516271,0.2724331806,0.2533629712,0.2580786423,0.4511393669,0.4095505315,0.380537176,0.3292092615,0.2516276354,0.2227515646,0.2485265245,0.3062602797,0.268884387,0.2864713887,8082359,8278737
Thailand,CO2 per capita,THA,0.1355857502,0.1469440784,0.1731302404,0.1858776857,0.2422410885,0.2341521713,0.2890956634,0.3601994316,0.4914781283,0.4064426501,0.4168612989,0.5070184399,0.5590827207,0.6089511492,0.5877537069,0.5766520571,0.6634492212,0.7242188049,0.7721898505,0.7916944081,0.8471930331,0.7873314615,0.7696429152,0.8461140231,0.8997611502,0.9355177815,0.9381355133,1.055592224,1.220651642,1.414537742,1.565820805,1.706548718,1.858469038,2.092297901,2.313704692,2.602439877,2.886902569,2.90484653,2.528046434,2.608406623,2.591471979,2.704315242,2.853325862,2.956628865,3.212693693,3.303616479,3.313806153,3.386869288,3.431634406,3.309563004,3.505021026,3.474905699,3.715875276,3.851520326,3.779437929,3.82859407,3.780122324,3.766228713,3.714039204,69625581,69799978
Tajikistan,CO2 per capita,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085615856,1.883111545,1.393914391,0.9225295116,0.533528761,0.4354006015,0.3828173787,0.4226724891,0.4579092626,0.4150554671,0.3539066224,0.3402700953,0.3314215136,0.3317256613,0.3872483617,0.3608609878,0.3856937938,0.4601661101,0.4202540831,0.3245187346,0.3214922768,0.3299769653,0.3796903505,0.3920701577,0.5416325168,0.5630458129,0.6879377162,0.7173205319,0.8054195395,9321023,9537642
Turkmenistan,CO2 per capita,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12005066,9.973112973,7.205418269,6.639591362,7.987645516,7.944691827,6.925044614,6.874659166,6.931043257,8.009165871,8.159644722,8.345590257,8.657233009,9.538738318,9.954509465,10.17109139,10.33863231,11.53970459,11.51797138,10.05999857,11.27533338,12.25532829,12.58564599,12.63049775,12.71238222,12.95172231,12.71905356,12.49811773,12.25964817,5942094,6031187
Latin America & the Caribbean (IDA & IBRD countries),CO2 per capita,TLA,1.299653791,1.300379624,1.335198996,1.305285856,1.372905509,1.384045013,1.420077224,1.485091168,1.547447766,1.632679746,1.756040489,1.792661218,1.837285809,1.956591026,2.027292391,2.002251701,2.059416927,2.092228529,2.217272253,2.324144342,2.390704296,2.32350718,2.330997253,2.194087171,2.157682446,2.176768263,2.214439417,2.281633269,2.287878669,2.379841939,1.984006252,2.021428694,2.040447072,2.07632255,2.143355181,2.154097108,2.285772522,2.385211465,2.437815111,2.376519897,2.419941585,2.392574154,2.374221253,2.371203838,2.444268358,2.511705632,2.544159534,2.61818708,2.689785345,2.58940056,2.707055302,2.783237117,2.847497681,2.894287942,2.884360795,2.841497186,2.754968498,2.677573114,2.614462991,630644771,636492840
